Systematic ORF Name	Common Gene Name	Probe bp position	Probe No.	Average WT fluorescent intensity value	Average spt6 fluorescent intensity value	Average spt6/WT ratio	Ratio of spt6/WT to Probe No. 1 spt6/WT	spt6 short transcript gene?
YAL047C	SPC72	724	3	146.17209219406	155.747917347447	1.05642019672152	2.05469836452692	No
YAL047C	SPC72	1086	4	181.654548705943	201.793740785604	1.13212495273192	2.20194132603429	No
YAL047C	SPC72	1448	5	91.2467860337363	131.28905134243	1.4324815545954	2.78612385164198	No
YAL047C	SPC72	1810	6	346.791998869242	417.209434956753	1.20579352420822	2.34522398363505	No
YAL048C		1	1	198.65116503367	123.539255663057	0.621835345727148	1	No
YAL048C		386	2	178.135299002262	183.276406961375	1.00819735720973	1.62132526582385	No
YAL048C		772	3	179.98651987766	191.627534540578	1.06413958279544	1.71128835005523	No
YAL048C		1158	4	178.388103721623	279.177567824932	1.52989424108331	2.46028832486889	No
YAL048C		1544	5	288.814755323501	459.263442321374	1.51699320992042	2.43954162519744	No
YAL048C		1930	6	157.397089327503	296.548613462731	1.53303052398833	2.46533191546979	No
YAL049C		1	1	936.48576797672	2413.99202270311	2.53410342292962	1	No
YAL049C		137	2	577.970025681003	1209.72278734521	1.98462457125163	0.783166366965897	No
YAL049C		273	3	980.608518649489	1898.82869672231	1.92264309030492	0.758707428003155	No
YAL049C		409	4	828.160170014607	2113.33031339331	2.43703580776901	0.96169548003357	No
YAL049C		545	5	664.21077884007	2175.47751786452	3.31465541413524	1.30801899565063	No
YAL049C		682	6	1136.18221824237	2101.36920997539	1.77748198064727	0.701424403031017	No
YAL051W	OAF1	1	1	209.790961090324	133.885906596414	0.635694455278504	1	Yes
YAL051W	OAF1	617	2	269.771759431162	307.282846532233	1.16842826785986	1.83803438610765	Yes
YAL051W	OAF1	1234	3	302.711060753322	523.756272615968	1.54016399060382	2.42280544971729	Yes
YAL051W	OAF1	1851	4	119.648232991239	436.737878567508	3.46394882837062	5.44907824758835	Yes
YAL051W	OAF1	2468	5	216.606981183507	661.540325983484	3.11287242190235	4.89680599862802	Yes
YAL051W	OAF1	3085	6	490.418568392248	1757.52468172931	3.53460577525086	5.56022747390853	Yes
YAL053W		1	1	725.346220637397	592.015693759866	0.837018034600007	1	No
YAL053W		459	2	1043.30205536433	705.936218468386	0.675111670598483	0.806567651700724	No
YAL053W		917	3	635.427823820092	752.944246941212	1.21526785804817	1.45190164107864	No
YAL053W		1376	4	550.343120786076	862.304819527944	1.4872055051733	1.77679027654883	No
YAL053W		1834	5	2297.24270819998	2623.07757575563	1.11163438003296	1.32808892291572	No
YAL053W		2293	6	2146.07171764538	2501.13174776126	1.13984061554643	1.36178740293347	No
YAL054C	ACS1	1	1	12.976662383423	220.450386261476	17.0000028480114	1	No
YAL054C	ACS1	417	2	21.0296819433192	154.055285272246	7.22381471735842	0.424930206303079	No
YAL054C	ACS1	833	3	25.6817933163248	468.022326581139	16.2564964356335	0.95626433601069	No
YAL054C	ACS1	1250	4	23.5106778162736	249.299748685468	10.3473331868949	0.608666556082682	No
YAL054C	ACS1	1666	5	951.152090691978	931.21668283053	0.906605883461176	0.0533297489163202	No
YAL054C	ACS1	2083	6	417.866398240212	781.274769399446	1.93253729415946	0.113678645317728	No
YAL055W	PEX22	1	1	406.25093233155	88.3141760077031	0.211713275271606	1	No
YAL055W	PEX22	97	2	501.296953921554	110.822595889441	0.220975265959654	1.04374780313689	No
YAL055W	PEX22	194	3	286.800816762406	70.7213729417778	0.245760734386776	1.16081872556877	No
YAL055W	PEX22	290	4	334.812494644847	73.6192248165534	0.220629996207714	1.0421169665656	No
YAL055W	PEX22	387	5	489.704643750118	125.486364456586	0.25789154767484	1.21811703750742	No
YAL055W	PEX22	484	6	472.812431955554	105.167541474671	0.220891798859597	1.04335355719293	No
YAL056W	GPB2	1	1	180.081447346883	88.6124844566784	0.499556387375555	1	Yes
YAL056W	GPB2	517	2	153.106236737398	109.69513195685	0.737235440722229	1.47578023092715	Yes
YAL056W	GPB2	1034	3	255.154755988191	272.385516159474	1.06669335579851	2.13528118697959	Yes
YAL056W	GPB2	1550	4	273.083403232875	319.31006409141	1.14439400601002	2.29082048579572	Yes
YAL056W	GPB2	2067	5	409.616272056751	833.729597222803	2.03396695994501	4.07154629856814	Yes
YAL056W	GPB2	2584	6	205.623503645744	413.540616387878	1.85661796125164	3.71653332470729	Yes
YAL058W	CNE1	1	1	714.807896099428	431.463570065894	0.607758016031234	1	No
YAL058W	CNE1	290	2	344.969188354348	212.281083854002	0.637930520447171	1.04964558857318	No
YAL058W	CNE1	580	3	787.22317935287	515.001616890165	0.649725902169315	1.06905361185055	No
YAL058W	CNE1	870	4	1191.02970840791	1141.86208805495	0.957433375591665	1.57535293708485	No
YAL058W	CNE1	1160	5	1037.38256110389	1136.18048901471	1.09451283850929	1.8009023486957	No
YAL058W	CNE1	1450	6	414.222544841542	515.13380169351	1.26051462432248	2.07404031057273	No
YAL059W	ECM1	1	1	370.815545859024	163.569133315509	0.433156273231915	1	No
YAL059W	ECM1	116	2	699.352230232673	279.680388936313	0.387381115606578	0.894321840744003	No
YAL059W	ECM1	232	3	901.742402433781	296.973301566434	0.321116604679808	0.741341230692231	No
YAL059W	ECM1	348	4	304.721776812433	104.765097903312	0.341628530501079	0.788695793211262	No
YAL059W	ECM1	464	5	1343.94332889112	450.175962628998	0.318820668136504	0.736040749814571	No
YAL059W	ECM1	580	6	1129.44188296604	372.043410650553	0.322167401699538	0.74376713811795	No
YAL060W	BDH1	1	1	719.069515393316	3664.52356131949	5.17143917632537	1	No
YAL060W	BDH1	218	2	1155.73021241285	5437.84489700308	4.48684160349074	0.867619525340509	No
YAL060W	BDH1	436	3	857.348885891669	3135.08048279025	3.98744003107985	0.771050358541231	No
YAL060W	BDH1	654	4	949.485027950732	5514.55896847021	5.8059023751184	1.12268600232167	No
YAL060W	BDH1	872	5	698.812911140065	3856.57288367812	5.50586917295707	1.06466865126495	No
YAL060W	BDH1	1090	6	841.116840492602	3723.01745882955	4.6702655405498	0.90308816971687	No
YAL061W		1	1	103.948450143605	241.302664191385	2.31260639898389	1	No
YAL061W		239	2	66.0644636235752	158.002863780048	2.29220891551007	0.991179872423262	No
YAL061W		478	3	221.181228445798	384.703887160666	1.73954279971815	0.752200115195768	No
YAL061W		717	4	315.922932103262	487.872933464711	1.53462324252082	0.663590329593096	No
YAL061W		956	5	259.777400096211	584.74408680776	2.28552151245427	0.988288155502159	No
YAL061W		1195	6	256.281718667965	456.569662759382	1.82103822341034	0.787439758106037	No
YAL062W	GDH3	1	1	93.6679228170667	838.235270140049	8.61391583657462	1	No
YAL062W	GDH3	263	2	77.3540147625655	570.184576785207	7.4561737325984	0.865596306495073	No
YAL062W	GDH3	526	3	140.710174953005	726.479147100421	5.17995759054754	0.601347597169859	No
YAL062W	GDH3	789	4	103.315137112032	740.234639755641	7.1455276731837	0.829533026413358	No
YAL062W	GDH3	1052	5	103.848718365536	449.475481629634	4.34820517103438	0.504788443900501	No
YAL062W	GDH3	1315	6	84.8852312271155	574.20710374045	6.77548452821749	0.786574266194805	No
YAL063C	FLO9	1	1	21.7504039226229	24.8034841804413	0.924392465666274	1	Yes
YAL063C	FLO9	782	2	7.09977186123951	14.9060345402849	2.11556420866927	2.28859957998948	Yes
YAL063C	FLO9	1564	3	178.646704727217	1569.950518484	8.65912834235924	9.36737226229771	Yes
YAL063C	FLO9	2346	4	659.771886019174	3327.82793415919	5.0433285402663	5.45583042656154	Yes
YAL063C	FLO9	3128	5	177.85167856762	1473.87904058866	7.80571847377151	8.44416063922091	Yes
YAL063C	FLO9	3910	6	328.831029906576	3158.64513414765	9.5841951155612	10.3681017225224	Yes
YAL063C-A		1	1	133.68618277033	131.550956227494	0.952971973366303	1	No
YAL063C-A		47	2	80.8959160151772	67.4702476281908	0.73112061976099	0.76720054754429	No
YAL063C-A		93	3	235.275915087248	267.159922559354	0.921966462146956	0.967464403900754	No
YAL063C-A		139	4	165.82932176751	175.270691819692	0.882695933381675	0.926255921528958	No
YAL063C-A		185	5	167.255345958845	162.458136662246	1.00670953805417	1.05638944920703	No
YAL063C-A		232	6	127.231124893066	127.205520102609	0.933737651190299	0.979816487038899	No
YAL064C-A		1	1	16.1615837063775	97.815255762406	5.73134156839749	1	No
YAL064C-A		65	2	33.7525862517105	109.758876009834	2.93150716149482	0.511487079684641	No
YAL064C-A		129	3	34.4679650717601	56.6227294722492	1.5513672354269	0.270681343436431	No
YAL064C-A		193	4	41.1727441938578	116.861883034456	2.43733804592692	0.425264838404739	No
YAL064C-A		257	5	28.3833678338914	100.785336567893	3.4111867160099	0.595181193670104	No
YAL064C-A		322	6	98.5907536655249	199.830986034148	2.06233461503022	0.359834532703807	No
YAL064W		1	1	38.5092613234456	109.488583274564	2.5289139931088	1	No
YAL064W		54	2	37.2227720276525	45.6412275569872	1.13118196443161	0.447299499909463	No
YAL064W		107	3	47.7096368682971	51.7006341030647	0.997304301700688	0.394360703613609	No
YAL064W		161	4	41.2012577129932	51.0899176831491	1.18031296710038	0.466727207930632	No
YAL064W		214	5	61.1390919663306	68.5841935023931	1.03608364477966	0.409695089513896	No
YAL064W		268	6	31.2830587367414	48.2228403660848	1.33680560060585	0.528608566463152	No
YAL064W-B		1	1	79.4992969472537	76.9006492783338	0.962258867916137	1	No
YAL064W-B		65	2	94.1875362117068	76.6332887232737	0.835288591640795	0.868049772770286	No
YAL064W-B		129	3	63.3763518517178	39.696586443088	0.679192167690588	0.705831029815753	No
YAL064W-B		193	4	69.0551224222271	62.2837742115314	0.900687087781382	0.936013288951969	No
YAL064W-B		257	5	112.473171501632	101.454400089767	0.861151986609118	0.89492756608627	No
YAL064W-B		322	6	459.230548548897	253.183240106552	0.637389079784827	0.662388366620257	No
YAL065C		1	1	240.007765788138	2275.94767736146	8.9133397573774	1	No
YAL065C		66	2	206.777591237193	2332.40613778299	10.627610520886	1.19232642423281	No
YAL065C		131	3	170.256182823889	1955.69189530903	10.7352611769941	1.20440390125471	No
YAL065C		197	4	166.753831600195	1943.64636984982	11.0849105241587	1.24363154843098	No
YAL065C		262	5	29.5729883899206	263.972219075039	6.95494533015445	0.780285001971115	No
YAL065C		328	6	41.0524058122162	335.10051523667	8.12833110779149	0.911928786408465	No
YAL067C	SEO1	1	1	32.6085057669157	58.9530416545205	1.82539231706163	1	No
YAL067C	SEO1	345	2	33.6712360611437	66.4025844359534	1.96782540636712	1.0780287546815	No
YAL067C	SEO1	689	3	40.7226118114949	104.826123661308	2.23442428938239	1.22407893826309	No
YAL067C	SEO1	1034	4	39.7038194831792	136.228618990245	2.73921647040538	1.50061794651067	No
YAL067C	SEO1	1378	5	69.7780320423336	350.757694299772	4.97530379394298	2.72560794051759	No
YAL067C	SEO1	1723	6	69.695756782336	346.489773794719	4.68686280393145	2.56759205137666	No
YAL067W-A		1	1	53.3020028978036	52.5853269509191	0.929004068663261	1	No
YAL067W-A		34	2	13.200161494222	15.6061295280638	1.17027322480094	1.2597073191346	No
YAL067W-A		68	3	10.9638365718624	19.4044533685269	1.3421526388457	1.44472202449761	No
YAL067W-A		101	4	19.6367449943376	11.4528131092356	0.563735730404234	0.606817288987109	No
YAL067W-A		135	5	7.9451111044258	7.72327156944649	1.00444660353014	1.08120797035414	No
YAL067W-A		169	6	30.4619054230119	11.5330865655888	0.365497343590931	0.39342921728733	No
YAL068C		1	1	5852.05269793512	7876.9371043447	1.37732873573855	1	Yes
YAL068C		61	2	374.410820807606	2451.46129406607	6.04618939005774	4.38979397813527	Yes
YAL068C		122	3	388.08155346733	540.105921447783	1.03820878185556	0.753784303569953	Yes
YAL068C		182	4	366.702141060309	3697.86367333682	6.81609309987146	4.94877724032713	Yes
YAL068C		243	5	241.081181903052	1768.83399630888	6.57947160172359	4.77697983858266	Yes
YAL068C		304	6	248.740201810679	4966.44078673755	18.1373981596854	13.1685324563854	Yes
YAR002C-A	ERP1	1	1	2590.51750334159	1416.53039425299	0.471721921358611	1	No
YAR002C-A	ERP1	121	2	2357.33073329886	1784.41245966692	0.760622898591222	1.61243915991978	No
YAR002C-A	ERP1	241	3	2365.90903921145	1819.11670268072	0.780688703317766	1.65497651894001	No
YAR002C-A	ERP1	361	4	3622.48095457115	2175.64381831973	0.566902860974994	1.20177340782097	No
YAR002C-A	ERP1	481	5	3230.93469754725	1930.59559094672	0.571811041678719	1.21217822574758	No
YAR002C-A	ERP1	601	6	2246.89649232317	2205.6184252719	0.959320705918712	2.03365725119529	No
YAR002W	NUP60	1	1	853.349083459641	228.641969811299	0.262973813364308	1	Yes
YAR002W	NUP60	313	2	572.522155847162	224.792178757611	0.385696066117623	1.46667100112855	Yes
YAR002W	NUP60	625	3	947.859292537762	570.770755330248	0.594190880482025	2.25950589102524	Yes
YAR002W	NUP60	937	4	640.101365341674	517.578908211726	0.796766489623332	3.02983205601365	Yes
YAR002W	NUP60	1249	5	911.211788978468	856.780088902656	0.908430855257218	3.45445367215607	Yes
YAR002W	NUP60	1561	6	662.257990825125	1007.30749117283	1.42120137619035	5.40434561908833	Yes
YAR003W	SWD1	1	1	323.074675595014	296.427709513718	0.91833101742439	1	No
YAR003W	SWD1	245	2	329.720287644363	602.81439487006	1.4213126840838	1.54771281500444	No
YAR003W	SWD1	489	3	395.952535329321	857.104916881685	1.65113225081393	1.79797068756841	No
YAR003W	SWD1	733	4	299.20974136426	281.110055829913	0.935528336389434	1.01872671034599	No
YAR003W	SWD1	977	5	399.683749394834	429.228091495383	1.07493219138042	1.17052802419246	No
YAR003W	SWD1	1222	6	232.854682068613	257.887204776298	1.10472202892504	1.20296713054887	No
YAR007C	RFA1	1	1	799.45029149683	631.389883256618	0.789754461225309	1	Yes
YAR007C	RFA1	362	2	377.135604528818	529.681285911941	1.31253821043549	1.66195732329144	Yes
YAR007C	RFA1	723	3	549.157919798628	868.466435590888	1.40019388616629	1.77294837181911	Yes
YAR007C	RFA1	1084	4	535.396724309217	1059.97657584866	1.97911131124675	2.50598307248071	Yes
YAR007C	RFA1	1445	5	594.611744861502	1287.50146091426	2.1839649748324	2.76537212774204	Yes
YAR007C	RFA1	1807	6	562.924896546791	1313.01153907913	2.38101923825216	3.01488545510461	Yes
YAR008W	SEN34	1	1	475.734295791429	252.045811872167	0.527796735965124	1	No
YAR008W	SEN34	154	2	422.452365537054	230.247550832963	0.541187017020065	1.02537014752555	No
YAR008W	SEN34	308	3	280.501340866456	190.096120304495	0.66176565737592	1.2538267334409	No
YAR008W	SEN34	461	4	449.044601648743	311.528715143768	0.682073773034116	1.29230388624303	No
YAR008W	SEN34	615	5	533.376043846172	284.275113538782	0.519069757890198	0.983465267061632	No
YAR008W	SEN34	769	6	598.451075280348	496.088129122014	0.823995571951139	1.56119868843901	No
YAR009C		1	1	10957.3931797599	7749.06150015974	0.730048573859511	1	No
YAR009C		707	2	3369.27507125784	5037.17671360098	1.14741117586729	1.57169155170227	No
YAR009C		1413	3	5984.03354567505	5670.06113681099	1.00199932793955	1.37251049288725	No
YAR009C		2119	4	6004.26861456741	5259.78794234164	0.847752138994588	1.16122703248747	No
YAR009C		2825	5	5318.31292841772	6869.60861214192	1.21936434620225	1.67025098036409	No
YAR009C		3532	6	4271.02130838867	3557.5812526093	0.667799993605256	0.914733645837881	No
YAR010C		1	1	3553.69230197919	5310.26471537317	1.49772403733316	1	No
YAR010C		253	2	3932.84049450509	8707.04123538971	2.2355094368916	1.49260436580302	No
YAR010C		506	3	3866.19698473945	5602.84001160566	1.35413431541616	0.904128051404798	No
YAR010C		758	4	5640.98556220747	5601.84223429281	0.92263063400633	0.616021784393044	No
YAR010C		1011	5	4342.83149466629	3817.74393055547	0.804767746063316	0.537327121688104	No
YAR010C		1264	6	5059.13559451524	3624.42265383296	0.724951442660264	0.484035392762412	No
YAR014C	BUD14	1	1	415.97030104285	215.863956554463	0.541753388128607	1	No
YAR014C	BUD14	413	2	414.871177363843	201.13269096059	0.498965177775787	0.921019025832723	No
YAR014C	BUD14	826	3	501.201836935066	264.197192601455	0.509541388182232	0.940541211827681	No
YAR014C	BUD14	1239	4	980.078995551303	584.552160022804	0.603776476635146	1.11448583408179	No
YAR014C	BUD14	1652	5	501.779843312287	481.475551877043	0.965588248969624	1.78233910507709	No
YAR014C	BUD14	2065	6	603.370945297995	1147.55999815914	1.74687341132449	3.22448082393867	No
YAR015W	ADE1	1	1	1082.84880264834	2259.75140355956	2.22644233254779	1	No
YAR015W	ADE1	173	2	2133.56102310107	3738.7220226233	1.73147629703797	0.777687466558626	No
YAR015W	ADE1	345	3	855.283396659644	1671.8971501087	2.04204615705794	0.917179002216134	No
YAR015W	ADE1	517	4	1282.20317773791	3513.24442039929	2.25493241940517	1.01279623839382	No
YAR015W	ADE1	689	5	767.744059532781	1802.95621747	2.32459163735711	1.04408347046519	No
YAR015W	ADE1	862	6	947.24929347057	2515.03425668837	2.77619938150517	1.24692175535859	No
YAR018C	KIN3	1	1	527.725299988131	112.915763795455	0.198478203242123	1	Yes
YAR018C	KIN3	250	2	164.47260933178	27.7707620496878	0.204772284040932	1.03171169778845	Yes
YAR018C	KIN3	500	3	259.938575157677	94.1633783897258	0.365391838056371	1.84096707894232	Yes
YAR018C	KIN3	749	4	620.687541459131	262.75161731431	0.433386027072341	2.1835446915229	Yes
YAR018C	KIN3	999	5	410.114474412288	400.913304652869	0.978540170268886	4.93021477565055	Yes
YAR018C	KIN3	1249	6	456.642255296595	361.119774431217	0.798673082933422	4.02398384249339	Yes
YAR019C	CDC15	1	1	251.263162557733	188.644539574859	0.755584913053217	1	Yes
YAR019C	CDC15	574	2	159.447757477042	277.598909461358	1.64774783810227	2.18075799243256	Yes
YAR019C	CDC15	1147	3	233.738498036947	519.083857702155	2.19788864875669	2.9088572452768	Yes
YAR019C	CDC15	1720	4	314.918455864404	939.949844652928	2.94080964364446	3.89209682835123	Yes
YAR019C	CDC15	2293	5	200.914108638207	632.718549760199	2.94556398023126	3.89838908816831	Yes
YAR019C	CDC15	2866	6	306.969654203156	1282.65616057648	4.18677279547425	5.54110163284768	Yes
YAR020C	PAU7	1	1	5203.42217945673	4924.75135010352	1.17060747859813	1	Yes
YAR020C	PAU7	22	2	3743.18259948923	4003.42018887024	1.11539448121268	0.952833893175216	Yes
YAR020C	PAU7	44	3	232.441469380785	2272.37567181037	10.1575385021631	8.67715155410367	Yes
YAR020C	PAU7	65	4	158.599133946454	2186.95158811064	11.5464708041179	9.86365713120628	Yes
YAR020C	PAU7	87	5	220.975689131037	2482.48552475165	9.68168993074295	8.27065443178044	Yes
YAR020C	PAU7	109	6	184.163614196206	2945.21739377372	14.5940612804082	12.4670835845722	Yes
YAR023C		1	1	101.021763330042	113.303066509738	1.10594275524577	1	Yes
YAR023C		97	2	109.984147483766	447.461090471309	3.88788420688611	3.51544796368971	Yes
YAR023C		193	3	112.31933694187	305.078074425502	2.43193006114477	2.19896558805554	Yes
YAR023C		289	4	91.3099913185774	280.576939839436	2.86626571370419	2.59169446167875	Yes
YAR023C		385	5	119.178274963842	283.747501932321	2.37058653266333	2.1434984056987	Yes
YAR023C		481	6	161.170097067113	521.655145277509	3.11140274891901	2.81334882312926	Yes
YAR027W	UIP3	1	1	2674.22739831886	2715.24134486978	1.01794037889317	1	No
YAR027W	UIP3	130	2	784.755529322385	893.744514031129	1.12024413482627	1.10050073467401	No
YAR027W	UIP3	260	3	721.973829387277	720.915496450902	0.970002394861469	0.952906884307093	No
YAR027W	UIP3	389	4	850.213987913578	805.777013817862	0.898432106597969	0.882597964700897	No
YAR027W	UIP3	519	5	1349.90462044143	1596.74986758669	1.12156550009861	1.10179881194822	No
YAR027W	UIP3	649	6	975.390636598845	999.720523315143	0.983922339146575	0.966581500791255	No
YAR028W		1	1	1722.29087692942	1482.9683039225	0.877106634912694	1	No
YAR028W		130	2	504.43761190113	294.829547330248	0.585387638196741	0.66740760461242	No
YAR028W		259	3	615.500415854073	316.499604242059	0.527132512399801	0.600990223329312	No
YAR028W		388	4	316.348829750384	205.217498944983	0.700048285853889	0.798133611112828	No
YAR028W		517	5	658.261868216122	345.08417639907	0.527074305992224	0.600923861492266	No
YAR028W		646	6	582.208712331228	432.525974749943	0.752886501276453	0.858375106638424	No
YAR029W		1	1	85.2309603896349	100.273068088141	1.15659941021857	1	No
YAR029W		34	2	202.429731038488	226.184788857805	1.14641963335193	0.991198528395649	No
YAR029W		67	3	501.767798752688	554.660085493077	1.06627745060375	0.921907309638217	No
YAR029W		100	4	279.443196181279	295.246392124409	0.974690011281075	0.842720480980427	No
